file_name,cohort,period,data_type,wiki_path,file_url,pi,other_notes
Child_A05-06_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002472,,
Child_A07-09_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002473,,
Child_A10_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002475,,
Child_A11-22_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002469,,
Child_A23-27_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002470,,
Child_B01-03_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > B. Fever,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002461,,
Child_C01-10_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > C. Tightness of the chest and coughing,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002460,,
Child_D01-14_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > D. Pain and the perception of pain,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002453,,
Child_E01_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > E. Development and behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002454,,
Child_E03-07_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > E. Development and behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002458,,
Child_F_GR1065_20250919,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > F. Upbringing and haviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002506,,
Child_G02_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > G. My own situation,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002457,,
Child_G03-06_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > G. My own situation,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002459,,
Child_H01_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > H. Visits to the doctor,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002456,,
Child_X05_GR1065_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1065): My three-year-old child > X. General,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002455,,
Child_General_GR1066_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1066): My three-year-old child - Partner > Response & age,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002481,,
Child_A02-15_GR1066_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1066): My three-year-old child - Partner > A. The child's behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002482,,
Child_B_GR1066_20250919,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1066): My three-year-old child - Partner > B. Upbringing,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002505,,
,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 36 months (GR1061): Unexpected syptoms occuring in the third year,,,
Child_General_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > Age & Response,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002497,,
Child_SeasonFilledIn_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > Age & Response,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002484,,
Child_A01-05_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002498,,
Child_A06-10_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002490,,
Child_A11_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002496,,
Child_A12-14_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002495,,
Child_A15_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > A. Health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002491,,
Child_B01_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > B. Welfare,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002487,,
Child_B02-15_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > B. Welfare,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002486,,
Child_C01-15_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > C. Movement,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002489,,
Child_D01-14_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > D. Feeding,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002492,,
Child_E01-03_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > E. Eating Habits,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002485,,
Child_BRIEF-P_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > F. Development and behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002483,,
Child_F02-03_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > F. Development and behaviour,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002494,,
Child_G01_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > G. Visits to the doctor,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002493,,
Child_H01-08_GR1067_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1067): My 4-year old child > H. Other pregnancies,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002488,,
,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child 48 months (GR1068): Unexpected syptoms occuring in the fourth year,,,
GENR-9523_ap_backextrapolated_preg_post_2021-04-15,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Airpollution, created for lifecycle",,Vincent Jaddoe ,
GENRbuiltenvironment_14-05-2020,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Other, created for lifecycle",,Vincent Jaddoe ,
GENRUnhealthyfoodenvironment_25112019,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Other, created for lifecycle",,Vincent Jaddoe ,
GENRtraffic_25112019,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Other, created for lifecycle",,Vincent Jaddoe ,
GENRsocialcontext_25112019,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Other, created for lifecycle",,Vincent Jaddoe ,
GENRnoise_25112019,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Other, created for lifecycle",,Vincent Jaddoe ,
GENRnaturalspaces_25112019-corrected,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Other, created for lifecycle",,Vincent Jaddoe ,
GENR_meteo_27072020,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Other, created for lifecycle",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_air_pollution_101_2024-04-26_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_built_environment_101_2024-05-08_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_food_environment_101_2024-04-26_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_light_at_night_101_2024-04-26_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_meteo_101_2024-04-26_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_natural_spaces_101_2024-05-29_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_noise_101_2024-04-26_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_social_context_101_2024-05-06_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
Child_ATHLETE_UrbExp_traffic_101_2024-05-08_GenR_20260312,Generation R,Years 0-4 (Phase 2),Environment,"Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Urban Exposures, created for ATHLETE (pregnancy/F@13)",,Vincent Jaddoe ,
CHILD-NeighbourhoodProfile_02032021.sav,Generation R,Years 0-4 (Phase 2),Environment,Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Public health,,Wilma Jansen ,
CHILDFoodenvironment_2004-2018_06082020 Download from here,Generation R,Years 0-4 (Phase 2),Environment,Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > Public health,,Frank van Lenthe,
SES_WOA_F13_30102023 General,Generation R,Years 0-4 (Phase 2),Environment,Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > ISGlobal,,,
Child_SES_Multi-0-14Y_20250407,Generation R,Years 0-4 (Phase 2),Environment,Generation R > Years 0-4 (Phase 2) > Environment > Postnatal exposure > ISGlobal,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001680,General,
Child_ASD_Visit05Y_20250910,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Behaviour Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002336,"Pauline Jansen, Manon Hillegers",
Child_BPI_Visit05Y_20250910,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Behaviour Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002287,"Pauline Jansen, Manon Hillegers",
Child_LanguageTest_Visit05Y_20250910,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Behaviour Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002283,"Pauline Jansen, Manon Hillegers",
Child_MedicationADHD_Visit05Y_20250910,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Behaviour Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002289,"Pauline Jansen, Manon Hillegers",
Child_MentalHealthCare_Visit05Y_20250917,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Behaviour Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002334,"Pauline Jansen, Manon Hillegers",
Child_SON-R_Visit05Y_20250910,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Behaviour Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002285,"Pauline Jansen, Manon Hillegers",
Parent_Cognition_Visit05Y_20250917,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Behaviour Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002335,"Pauline Jansen, Manon Hillegers",
Child_EyeMeasurements_Visit05Y_20250910,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Eyes Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002305,Caroline Klaver,
Mother_OcularBiometry_Visit05Y_20250917,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Eyes Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002340,Caroline Klaver,
Child_FENO_Visit05Y_20250910,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Lungs Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002286,Liesbeth Duijts,
Child_LungFunction_Visit05Y_20250910,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Lungs Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002284,Liesbeth Duijts,
Child_Age_Visit05Y_20250821,Generation R,Years 5-8 (Phase 3),Hands on measurements and ultrasounds,Generation R > Years 5-8 (Phase 3) > Hands on measurements and ultrasounds > Mother and Child Focus@5,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003008,,
